user_id,login_name,user_name,broadcaster_type
850374739,voidgumm,voidgumm,normal
151302255,enzocatrovoada,EnzocaTrovoada,affiliate
157446284,frnmonster,frnmonster,normal
939094219,tati_tv,tati_tv,affiliate
488386792,solayoru,SolaYoru,affiliate
48492820,badvalkyrieow,BadValkyrieOW,affiliate
218083628,pandowypax,PandowyPax,affiliate
273281012,bublin2,bublin2,normal
133427247,alefonta21,alefonta21,affiliate
219295881,lesad1m,lesad1m,affiliate
46870738,ink_dota,inK_Dota,partner
107770107,carbenlive,CarbenLive,affiliate
1317810447,sa0sin91,sa0sin91,normal
205058034,mathblancc,MathBlancc,affiliate
50032650,kaiitania,kaiitania,affiliate
106967051,errantderyk,ErrantDeryk,affiliate
501526659,shyrkoo,ShyrKoo,affiliate
503279806,moonyta,Moonyta,affiliate
524742960,eltipodelmate,eltipodelmate,normal
1322692715,arsalanczed,ArsalanCzed,normal
43413661,saberix,saberix,affiliate
825995515,nesqake,nesqake,normal
206467331,theohell,TheOHeLL,affiliate
626897158,aikisenpai,aikisenpai,affiliate
663073064,mucika__,Mucika__,normal
51491121,effect32,Effect32,normal
584314868,lupo_mg,Lupo_MG,affiliate
487124994,ttvak1m,ttvak1m,normal
60731423,tiger_grooves,tiger_grooves,normal
154382522,cece678,cece678,affiliate
73019624,gordeegoo,Gordeegoo,affiliate
244412715,samyssjgod,SAMYSSJGOD,normal
466350072,wuhuu27,wuhuu27,normal
103264255,shawtysondeck,ShawtysOnDeck,normal
479014927,zarpaokuliao,zarpaokuliao,normal
237727777,thegaminj1,TheGaminJ1,affiliate
901165209,isatiton_,isatiton_,affiliate
202256607,moxiest0rm,moxiest0rm,affiliate
1274884388,thiago_ggz,thiago_ggz,normal
700821538,harryji168,harryji168,normal
526364798,maxi1cs,Maxi1cs,affiliate
738668720,zertrox9,zertrox9,normal
1315713202,coral5harky,coral5harky,normal
533049585,shadau_,shadau_,normal
530673953,henridawn,henridawn,normal
43266050,1rainman1,1rainman1,affiliate
1232367630,ow_daisuki1212,みぎちく,affiliate
771747905,tatertot1196,TaterTot1196,normal
1002270828,gribanov01,gribanov01,affiliate
226537688,spankerinooo,Spankerinooo,normal
23179441,strippin,Strippin,partner
102133948,yosuhiro95,Yosuhiro95,affiliate
83112166,sr_niapolitan,SR_NiaPolitan,affiliate
564556040,apenasumbr_,ApenasUmBr_,affiliate
923955289,juzn1k,juzn1k,normal
1054666870,arithmattik_dnb,ARITHMATTIK_DNB,affiliate
491417742,zm3ey,zM3EY,normal
1231417498,princeso10m3n,princeso10m3n,normal
1101869234,itstokki_,ItsTokki_,affiliate
632008890,emptyveetv,eMpTyVeeTV,affiliate
218525882,jifeyn,Jifeyn,affiliate
490664146,iamfranchise7,iamfranchise7,normal
1211297850,streamhawg,StreamHawg,normal
118583371,keegankazi,keegankazi,normal
195407969,kingsahnuzal,KingSahnUzal,normal
1328509028,radiomallepietje,RadioMallePietje,normal
175599721,chickenwithboba,chickenwithboba,partner
1030828147,metalupyouramp,MetalUpYourAmp,affiliate
1211854964,erickituu,erickituu,normal
474689688,david_carvalh_,david_carvalh_,affiliate
910716928,hqmateo,HQmateo,normal
801009778,yamada_heiki,やまだせんせい,affiliate
403746942,pupsqueak_,Pupsqueak_,affiliate
109818024,monynova,MonyNova,affiliate
181186731,xerdinee,xerdinee,affiliate
1329492121,rreyyx3,rreyyx3,normal
80572716,cagethegreat,CageTheGreat,affiliate
794390690,3erroo,3erroo,affiliate
894791863,cholzizgaruda,CholzizGaruda,affiliate
540455201,bronx035,bronx035,affiliate
779874604,inkykittyy,inkykittyy,normal
66236719,blutcat,BlutCat,affiliate
507015595,turboliciouss,turboliciouss,affiliate
45887950,macacoveio1,MacacoVeio1,affiliate
540373531,medicenl0la,medicenl0la,affiliate
1135522123,paulbelter,paulbelter,affiliate
108540251,rulexd,RuleXD,affiliate
44593532,smartimcfly,smartimcfly,affiliate
1376645509,z0yre,z0yre,normal
90829196,wajruseq,Wajruseq,normal
1147466284,nishikavt,NishikaVT,affiliate
93008457,veryluke,veryluke,normal
984166744,luizz_369,luizz_369,normal
97251651,skyhighalek,SkyHighAlek,normal
543453512,ninivss,ninivss,affiliate
510996946,dogbit_,Dogbit_,affiliate
246739444,matchinez,matchinez,affiliate
77984272,steeepcs,steeepcs,normal
126054952,chairrator,chairrator,affiliate
425013818,your1localginge,Your1LocalGinge,affiliate
209039843,marrch_,marrch_,affiliate
158855685,sutad2,sutad2,affiliate
499135046,coccinellejm22,coccinellejm22,normal
445313483,kiriousduck,KiriousDuck,affiliate
203338210,iiii_vi,いよたんたんめん,affiliate
276410889,bl7ise,bl7ise,affiliate
94351910,mwvleed,mwvleed,normal
525677113,cdemcn,cDemcn,affiliate
1300869722,triunfortv,TRIUNFORTV,normal
670986554,makcon_bl4,makcon_bl4,partner
514421224,xc3c3,xC3C3,affiliate
260731475,galaxygoldfish,GalaxyGoldfish,affiliate
1167225255,emilshe1nru,emilshe1nru,normal
972517824,deadgrl0,deadgrl0,affiliate
1212641735,na1szt,na1szt,normal
199422507,justgeo__,justgeo__,affiliate
1304818233,beezoda1,beezoda1,normal
565211713,tigson1612,TigSon1612,affiliate
79360433,mrbrodin,MrBrodiN,affiliate
262631895,vaynpire,Vaynpire,affiliate
1002058208,nohokai_the_1_and_only,nohokai_the_1_and_only,normal
558379569,sumanbow,sumanbow,normal
82571829,narckgamer05,NarckGamer05,affiliate
804974898,liminalbreeze,LiminalBreeze,affiliate
477557064,kairiblossoms,KairiBlossoms,affiliate
943190353,eyecoolation,Eyecoolation,normal
1096774051,dragonseedwayne,dragonseedwayne,normal
49607076,amadgin,Amadgin,normal
1272000937,t_ezzzz,t_ezzzz,normal
996143595,izzisaa_,izzisaa_,normal
730722871,rorusio,Rorusio,affiliate
226390362,cobracurry2,CobraCurry2,affiliate
66580867,pr0dii_tv,pr0dii_tv,affiliate
859287945,onimachottv,鬼まちょ,affiliate
39399826,ravemaster,Ravemaster,affiliate
410169894,jpndub,jpndub,affiliate
222507571,dbbgegengift,DBBGegengift,normal
142783032,am_selma,Am_Selma,affiliate
85799482,snikercs,snikerCS,normal
1412936007,erdem_gz,erdem_gz,normal
843166089,gadlovski,gadlovski,normal
436892063,elheraldodemexico,elheraldodemexico,normal
251294216,djtrippdahitmajor,djtrippdahitmajor,affiliate
544797243,tsumugi_mo,星野つむぎ,affiliate
22704705,lune,lune,partner
960213593,darkopeta,darkopeta,affiliate
551055964,ranferi_bloom,ranferi_bloom,normal
139047247,arkasxz,arkasxz,affiliate
111112548,lispyx,Lispyx,affiliate
241316235,derankkkk,derankkkk,affiliate
526872976,mrsilley,mrsilley,normal
190804396,ardtv,arDtv,normal
1401860563,piopicasso,piopicasso,normal
519926264,cruciifiiied,cruciifiiied,affiliate
1408266810,wintercup02,wintercup02,normal
188707134,fallenaries,FallenAries,affiliate
48853324,abziito,Abziito,affiliate
72577400,itsburtonn,ItsBurtonn,affiliate
72921513,steamypiggyvt,SteamyPiggyVT,affiliate
514716086,therealdjredd,TheRealDJRedd,normal
162886206,seugabri3l,seugabri3l,normal
1211282005,friuttv,friuttv,normal
202862914,zvres,zvres,affiliate
134115733,hurricanemoosh,hurricanemoosh,affiliate
515060242,illgtlli,IllGTllI,normal
1137324587,vgmsilva,vgmsilva,normal
1373368929,lilf1rst1,lilf1rst1,affiliate
1069707698,que_ahs,que_ahs,normal
670659004,msmaibliss,msmaibliss,normal
1379627542,yogetsu01,Yogetsu01,affiliate
1220489791,itslaceyttv,itslaceyttv,normal
112783953,soheylbk,soheylbk,normal
1412477257,wheelyaveragegamer,wheelyaveragegamer,normal
50819474,peacemaker9669,Peacemaker9669,affiliate
620196296,kaissap,Kaissap,affiliate
59584981,thuram_15x,Thuram_15x,normal
1384477163,sunniivae,sunniivae,normal
790245730,fug1x,fug1x,affiliate
68235624,lnootz,lnootz,affiliate
533197178,iaeiury,iaeiury,normal
475279746,garouu_,garouu_,normal
556560781,baric95,baric95,affiliate
134869759,edhuntercs,EdHunterCS,affiliate
939291412,slywiiz,SlyWiiz,affiliate
510227269,charlottewinslow,charlottewinslow,affiliate
87962445,salteiro1,salteiro1,affiliate
57324391,rolcage,rolcage,affiliate
485126770,emilkolega,emilkolega,normal
139358847,poro_with_cookie,poro_with_cookie,affiliate
236876478,itsjusdrifty,itsjusdrifty,affiliate
209564452,residentialjeremy,ResidentialJeremy,affiliate
533115704,eric_danilo,eric_danilo,normal
617591656,evelyne_music_deejay,evelyne_music_deejay,affiliate
437826427,monnoc,Monnoc,normal
175403634,the_mixter1,The_Mixter1,affiliate
550449783,houie12,houie12,normal
149205629,bitcouver,BITCOUVER,normal
1113256687,xsojaaaaa,xsojaaaaa,affiliate
541422324,chivunke,chivunkE,affiliate
1392276253,toyokc,TOYOkc,normal
264106829,requieroafecto,RequieroAfecto,affiliate
590984036,djstevediscohouseharris,djstevediscohouseharris,normal
870626032,yajamina,YaJaMina,affiliate
27521657,nirvmon,Nirvmon,affiliate
229683848,aiadin_,AIadin_,affiliate
170881719,bl4decor3,bl4decor3,affiliate
475656917,poloo_tv,Poloo_tv,affiliate
114062157,japbxdryuk,japbxdryuk,normal
93123439,dashuriia,DASHURiiA,affiliate
471479192,xbunnybunnz,xBunnyBunnz,affiliate
842298004,simraliya,SimraLiya,normal
174207646,ravenbirdsvt,ravenbirdsVT,normal
599962280,leowaron,Leowaron,affiliate
1412510450,livingdeadgirl2001,livingdeadgirl2001,normal
1099969341,cassova_,cassova_,normal
963498,fmtrujui,fmtrujui,normal
1382003350,frequencehitt,frequencehitt,normal
1394979496,chillingdinosaurlofi,ChillingDinosaurLofi,normal
1295053523,classicalmusicforever,classicalmusicforever,affiliate
922284773,geraldo_resenha,geraldo_resenha,normal
1221374715,maku1030,マク1030,normal
1004401462,yukimikoa,雪見こあ,affiliate
53080922,sk1ttlemonger,sk1ttlemonger,normal
243266213,linoxyu,Linoxyu,normal
1239675572,jay_zesty2,jay_zesty2,normal
230306492,kaakarotogod,kaakarotogod,affiliate
536736452,wumbogubbin,wumbogubbin,normal
130691802,hollwz,hollwz,affiliate
1237922528,twilson20_,twilson20_,normal
508211953,princesspokey_,princesspokey_,affiliate
73184069,f01nee,F01NEE,affiliate
898839141,watame_inu,綿飴ゐぬ,affiliate
1206088334,hulkmanqk,hulkmanqk,normal
110801684,miss_miisakii,Miss_Miisakii,affiliate
661009236,fujidooooon,fujidooooon,normal
1379562385,arepaggl,ArepaGGl,normal
445477778,sirpapygames,SirPapyGames,affiliate
1387656086,ghosttown1293,ghosttown1293,normal
191738786,kip_lee,kip_lee,affiliate
200274796,nohttv,nohttv,normal
666792820,glozstein,glozstein,normal
190247832,naivan_23,Naivan_23,affiliate
225047469,cinnaamxnn,cinnaamxnn,affiliate
123449980,mamajuret,MamaJuret,affiliate
443183851,notdkyt,NotDKYT,normal
1344008953,tetrisjuliolivestrong,TetrisJulioLiveStrong,normal
236467015,magical_kei,まじけー,affiliate
30978921,chikahilt,くるみかん,partner
131396499,synux38,Synux38,normal
780678047,zohnface,zohnface,affiliate
152072806,bryanplays3,BryanPlays3,affiliate
122040956,comodoritos,ComoDoritos,affiliate
274838329,kabscoito,kabscoito,affiliate
594752419,mrbakakuma,mrbakakuma,affiliate
1172419176,conundrumrecords,ConundrumRecords,affiliate
808104558,kitamura1227,kitamura1227,normal
1382150825,sillyman0827,SillyMan0827,affiliate
211006143,mellod_i,mellod_i,affiliate
155382572,rewardingoak76,RewardingOak76,normal
1223766656,painkiller_ow2,Painkiller_OW2,affiliate
143520386,mikdawg1,mikdawg1,affiliate
91730589,olkerzszn,OlkerzSZN,affiliate
729019165,joestonelife,joestonelife,normal
939438906,tubalslive,TubalsLIVE,normal
479097709,dobrazilshadow,dobrazilshadow,affiliate
884814574,nixtherah,nixtherah,affiliate
1375089480,giga_clamb,Giga_Clamb,normal
1095856998,quinnraiz,QuinnRaiz,affiliate
478229351,greggy307,GreGGy307,affiliate
886354570,bortolacs2,Bortolacs2,affiliate
1413886611,dipironasxxx,dipironasxxx,normal
132215526,fgdsg0d,fgdsg0d,normal
922202856,ttvgr3mlin99,ttvgr3mlin99,normal
133985043,taangtastic,Taangtastic,affiliate
175469260,nachoskhi,Nachoskhi,affiliate
482833132,fpk8gg,FPK8gg,normal
48247537,callmechabot,CallMeChabot,normal
38204148,forest47,Forest47,affiliate
402371385,trianasoundz,TrianaSoundz,normal
194605819,schiller62,schiller62,normal
455291645,di_raptor,Di_raptor,affiliate
111883346,theploze,theploze,affiliate
109819035,quinnad,QuinnAD,partner
53769199,yoeschen,Yoeschen,normal
1210758266,xoxomagz,xoxomagz,affiliate
496694480,pzychopomp,pzychopomp,affiliate
869201108,kaynshed,kaynshed,affiliate
118223960,eismo1988,Eismo1988,affiliate
75232174,halkarn_,HalkarN_,normal
608367544,knorgmusic,KnorgMusic,affiliate
46527480,omarcameup,OmarCameUp,affiliate
51934202,lolwh0akevin,lolwh0akevin,normal
599782418,chengshifu,chengshifu,affiliate
1028912180,ferb_naton,Ferb_Naton,affiliate
408204443,arusomega,ArusOmega,affiliate
1221129184,ticopollocr19,TicoPollocr19,normal
507425807,astroversedimensions,AstroverseDimensions,normal
1105769506,roxymigurdia12,roxymigurdia12,normal
695530579,egogamer95,EgoGamer95,normal
109180003,peterzeta,PeterZeta,affiliate
623408285,itssora__,itsSora__,affiliate
124941486,barryshoww,barryshoww,affiliate
62649519,awiitatv,awiitatv,affiliate
36631486,flyingtehe,FlyingTehe,normal
104805352,thorned,Thorned,partner
139064318,nitrao,Nitrao,partner
436597786,zeckiaa,zeckiaa,normal
743683199,meditative_lounge_music,MEDITATIVE_LOUNGE_Music,affiliate
450065539,havok_9701,havok_9701,affiliate
713258148,nobless_lol,Nobless_lol,normal
540390325,nobucita_,nobucita_,normal
401437682,ymediceacolo0,ymediceacolo0,normal
427160634,0mgx,0MGX,affiliate
179598457,guayabx_,Guayabx_,affiliate
863057018,aka_c20,aka_c20,affiliate
164132022,xaviercortes098,xaviercortes098,normal
248001751,xxnaitoonxx,XxNaitooNxX,normal
25080754,pobelter,Pobelter,partner
186971062,cheesenip503,Cheesenip503,affiliate
109671422,paradox_majik,paradox_majik,affiliate
46314607,matimontanax,matimontanax,affiliate
54146206,18marcel93,18Marcel93,normal
69350576,angelvolado,angelvolado,affiliate
150729703,gardbod,gardbod,normal
175666163,dallashic,DallaShic,normal
892040197,twix__ow,Twix__OW,normal
503510097,itsmechumee,ItsMeChumee,affiliate
1370879095,owluffy2,owluffy2,normal
1270412420,hardsniper9,hardsniper9,normal
249476235,taiggaop,TaiggaOP,affiliate
779383969,initialchilly,InitialChilly,normal
1389229089,alphiota,Alphiota,normal
120861798,skl1f2004,skl1f2004,affiliate
1308341353,gio_hernandez12,gio_hernandez12,normal
604156852,vegetashairline_,vegetashairline_,normal
268530861,keyjics,KeyJiCS,normal
968553649,katzefun,KatzeFun,normal
441742530,podsklam,podsklam,affiliate
466121673,kanihamuu,カニハム,normal
226194423,bullredexe,bullredexe,affiliate
245511238,kishoyamivt,KishoYamiVT,affiliate
276558940,juanwhitedog,JuanWhiteDog,affiliate
73086159,linklisten,LinkListen,affiliate
571225306,skully_mellovibes,skully_mellovibes,affiliate
113505503,elmemesolitario,ElMemeSolitario,normal
902902735,tana83ar,Tana83ar,affiliate
793670644,monkeimagikk,MonkeiMagikk,normal
1136555002,saiirae,SaiiRae,normal
244053085,taviin7rex,taviin7rex,partner
38187986,026proxy,026Proxy,affiliate
815035385,troll____god,Troll____God,normal
166687784,kenneth24ga,kenneth24ga,normal
414905405,theclassthu,theclassthu,normal
427619467,roswaaly,Roswaaly,normal
981103834,einfachdeno,einfachdeno,affiliate
192689075,lkenai_,lKenai_,normal
186577879,shichiryu_,七龍,affiliate
1404859359,deadmediccs,DeadMediccs,normal
491041794,blvslam88,blvslam88,normal
461861919,delgr3n,Delgr3n,normal
414790712,midwestgrooves,midwestgrooves,normal
408482885,mikaumbralfangvt,MikaUmbralfangVT,affiliate
39089246,tsunamu824,Tsunamu824,affiliate
55112767,xxxsilverhawkxxx,xxxsilverhawkxxx,affiliate
780121224,weezleweezle,weezleweezle,affiliate
179319982,niivanss,niivanss,affiliate
405255349,flake_fps,flake_fps,normal
1130280139,elgorditocountero2323,ElGorditoCountero2323,normal
608367837,solidsoul212,solidsoul212,normal
3142604,symbianto,Symbianto,affiliate
124515309,aguiladelmal,aguiladelmal,normal
905540603,es_shun,えすしゅん,affiliate
57619516,shadowcat2206,shadowcat2206,affiliate
452211778,riohungaro,riohungaro,affiliate
70579389,vixeall,Vixeall,affiliate
495940552,thedenofmanylamps,TheDenOfManyLamps,affiliate
264614883,corneliagames,CorneliaGames,affiliate
90797245,baseformjimmy,BaseFormJimmy,affiliate
205779895,deeplearningbeats,DeepLearningBeats,normal
480162754,g1g0cs,G1G0cs,partner
144897001,dapster_dan,Dapster_Dan,affiliate
253195796,helydia,helydia,partner
123500068,threshcalvo,ThreshCalvo,affiliate
57865734,napje,napje,normal
809350390,fabriciocsxx,fabriciocsxx,normal
856732935,abuelagamer70,AbuelaGamer70,affiliate
618263825,shisonaughty,ShisoNaughty,affiliate
495777047,chatinho69,Chatinho69,affiliate
506737987,kratos388308,kratos388308,affiliate
763573548,pxvl11,pxvl11,affiliate
533411208,kniame,kniame,affiliate
531199369,furankoyt,FurankoYT,affiliate
64173519,deadp47_,DeadP47_,partner
186840530,kedugames,KeDuGames,affiliate
1269052908,reall_av0,reall_av0,normal
150173000,neverdie_tt,neverdie_tt,affiliate
785249754,jemsku37,jemsku37,normal
66467377,nacrozex,NacrozeX,affiliate
445953253,oscar___lv,キャンディ龍キャンディ,normal
212612334,samus3131,samus3131,normal
668300553,thundercargo61,thundercargo61,normal
251262276,lobo_13,Lobo_13,affiliate
184317270,dombosco_,dombosco_,normal
129824155,zerodestiny_zd,ZeroDestiny_ZD,affiliate
87569914,dannythygoat,dannythygoat,affiliate
473101824,lil_grubbies,lil_grubbies,normal
143914218,srkaneekii,srkaneekii,affiliate
262288675,tent_lol,tent_lol,affiliate
835908951,suna_ow,suna_ow,affiliate
429421989,marcelomashiro,marcelomashiro,affiliate
158955018,cr2_aubstacle,cr2_aubstacle,affiliate
173176358,drmushroom4,drmushroom4,normal
59340328,el_nioz,el_nioz,affiliate
508015896,samikix,samikix,normal
276903230,onocky,Onocky,normal
510719282,whyyodakacry,whyyodakacry,normal
27931985,ever_83,Ever_83,affiliate
208336215,benkoshere216,benkoshere216,normal
724497793,totaltrashgaming,totaltrashgaming,normal
1150252450,iblameghost_,iblameghost_,normal
156546552,errkkan,Errkkan,affiliate
1287927326,eclpsd,eclpsd,affiliate
542602540,totorobyn,TotoRobyn,affiliate
508900661,admiralbk,AdmiralBK,affiliate
231224778,titafee,titafee,affiliate
1401615817,deadlock_org,deadlock_org,normal
226227693,bot_wooj1nz,bot_wooj1nz,affiliate
407172600,zikx_,Zikx_,affiliate
853718550,starizakura,starizakura,normal
74790292,nohope_199,nohope_199,normal
61322740,shaba420,ShAbA420,affiliate
538637864,r3nztu,R3nzTU,affiliate
160052466,emersonr19,emersonr19,affiliate
42775886,tomgeezytv,TomGeezyTv,affiliate
718452075,kleinertaco,Kleinertaco,affiliate
518714801,dodonadodo123,dodonadodo123,affiliate
899626433,hsoows,hsoows,normal
801388004,froggusy,froggusy,normal
512144924,choicefmuk,choicefmuk,affiliate
1329591858,traumabuff,TraumaBuff,normal
271660260,clebmineiro,clebmineiro,normal
227931448,eddierrogers,eddierrogers,normal
155628919,yubzer_,yubzer_,affiliate
1056798116,prodjed,prodJED,affiliate
676410807,elikandz,elikandz,normal
52196858,r3fx_,r3fx_,affiliate
35812880,timmmix,TimmMix,normal
1315288611,danteslivepdx,DantesLivePDX,normal
57636154,yaga_m1,YAGA_M1,affiliate
1251194104,therickkmill,TherickkMILL,affiliate
499381508,jawuiiis,Jawuiiis,affiliate
199931145,d3mm_,D3mm_,normal
178533730,akilusbr,Akilusbr,affiliate
175306124,richieyal,RICHIEYAL,normal
92878247,rezcoco,RezCoco,affiliate
1143567881,papalegba331,papalegba331,normal
90240244,frostleaf11,frostleaf11,affiliate
139293970,itzmkizzle100,ItzMkizzle100,affiliate
106313018,freshdurum,FreshDurum,normal
1030419837,marcqwuan_reid,marcqwuan_reid,affiliate
433223047,regoork,Regoork,normal
68728227,zombplays,ZombPlays,affiliate
752891407,nomikaochiru,のみかおちる,affiliate
153859298,relaxbeats,RelaxBeats,partner
526005615,shinzenkulit4,ShinzenkuLit4,affiliate
181745035,juhmeal,juhmeal,affiliate
455505353,sector067,sector067,normal
59520527,mommakirbyburb,MommaKirbyBurb,affiliate
1412478501,djmorningstar6,djmorningstar6,normal
1089516784,i3zrzr,i3zrzr,normal
454571361,zikuirlol,zikuirlol,normal
42595820,axu100,axu100,affiliate
562492924,meepusjeepus,meepusjeepus,affiliate
1134573063,saemy88,saemy88,normal
539375127,lionprox3720,lionprox3720,normal
253261133,dwolfyj,dwolfyj,affiliate
222328176,thegeekslays,TheGeekSlays,affiliate
61339016,straynyan,迷途小喵,affiliate
858895772,rasat_tv,RaSat_TV,affiliate
814396872,tonelone69,tonelone69,normal
474068471,saggs_,saggs_,normal
26490481,summit1g,summit1g,partner
780662549,mo__mochi,桃子味湯圓,partner
905377479,radio_jiquilisco_tv,radio_jiquilisco_tv,normal
105297610,itsquantime,itsQuantime,affiliate
143537734,miadoa,miadoa,affiliate
79672922,heissieh,Heissieh,normal
766867064,malayasfinas,malayasfinas,affiliate
872609446,fanylibraa,fanylibraa,normal
405075646,leyvaeldog,Leyvaeldog,affiliate
140048097,pandasarecuuteaf,pandasarecuuteaf,normal
1047426627,69seeky,69seeky,normal
602191649,erdnuss_rt,erdnuss_rt,normal
95827763,yaya_0826,夜夜よよ,affiliate
619853439,snailrile,SnailRile,affiliate
557856426,grieselstein1,grieselstein1,normal
466204341,popmoh,popmoh,affiliate
144471680,lurkieturkey,LurkieTurkey,normal
1326118590,glari_z,glari_z,normal
165148404,photonsalon,PhotonSalon,normal
869824245,zukazl,ZukaZL,normal
561182479,abelmine64,abelmine64,affiliate
1234319168,kotof0t,kotof0t,affiliate
895383105,aim_n,Aim_n,normal
807728766,bekettowo,BekettOwo,affiliate
62338702,goongalaa,Goongalaa,affiliate
526104240,japaskins,japaskins,partner
677869330,luxjian8042,Luxjian8042,affiliate
665384734,standard_form,Standard_Form,normal
1393194786,thesoulesstaco,TheSoulesstaco,normal
108705585,verpalnt,verpalnt,normal
536294986,mustachelives,MustacheLives,affiliate
510244460,silentlilith,Silentlilith,affiliate
975435398,sleepdealer75,sleepdealer75,affiliate
753891044,ketharema,KeThaReMa,affiliate
1012053759,jrranger1055_,JrRanger1055_,affiliate
110409487,xshiado,Xshiado,affiliate
119338810,portugakalibra,portugakalibra,affiliate
142947950,aiyae,Aiyae,affiliate
635369112,ykyao,ykyao,normal
493352610,tk_sirius,tk_sirius,affiliate
74364594,remiity_xd,Remiity_XD,affiliate
192460480,saigo_co,Saigo_co,normal
59520819,melodysno92,Melodysno92,normal
1619777,adamagedbox,ADamagedBox,affiliate
466941737,24cococs,24cococs,normal
56407869,dragonmob,Dragonmob,affiliate
787019332,kauwze,kauwze,affiliate
1065170511,thelordboru,TheLordBoru,normal
240383680,faxxir,Faxxir,affiliate
614577883,mon0lithhh,mon0lithhh,normal
623179485,heetsdawish,HeetsDaWish,affiliate
269612818,toothmaxx,ToothMaxx,affiliate
546207537,naibbsalad,naibbsalad,normal
605648441,hollytrol,hollytrol,affiliate
899315302,tsls_production,tsls_production,normal
618985072,malluma45,malluma45,normal
1281308292,analogglitch,AnalogGlitch,normal
817985188,tairex14,tairex14,affiliate
150845100,pr1mefpss,pr1mefpss,affiliate
115095231,dmshadow230,dmshadow230,affiliate
216413919,47wando,47wando,normal
416708152,matheuuso,matheuuso,affiliate
28604133,esport1tv,esport1tv,partner
1074935533,iriejamradio,iriejamradio,normal
151533341,kotterinoukou,こってり濃厚,normal
617084732,hyper5flip,Hyper5Flip,affiliate
130643779,quickshatter,QuickShatter,normal
882767478,mysticmoonlightmeditation,MysticMoonlightMeditation,affiliate
874395273,tvskuf,tvskuf,normal
801306261,westmgee,WestMGee,normal
231798437,corxea_desu,Corxea_Desu,partner
117995236,tkgjv,TKGJV,affiliate
114325298,pyrocasperz,PyroCasperZ,affiliate
114865766,custa,custa,partner
1373075112,danissmm,danissmm,affiliate
1099658935,sleep_y___,己しヨヨ尸_と__,normal
244020979,r6mi,r6mi,normal
197916418,cyrkensia,Cyrkensia,affiliate
443627291,xcashwl,xCashWL,normal
1406482219,is33lcraxktokidz123,is33lcraxktokidz123,normal
468383285,lggcrewl,lggcrewl,affiliate
707982909,c1yn0n,C1YN0N,normal
1409513046,sprover,sprover,normal
1221686889,counterstrikemajors,CounterStrikeMajors,affiliate
1370453619,scuttlecrabdraftleague,ScuttleCrabDraftLeague,normal
621590306,paietrinhobaiano,paietrinhobaiano,normal
520009279,manetes_frias,Manetes_Frias,affiliate
102364766,timkillz,timkillz,affiliate
575878876,koda_play,KoDa_Play,normal
1125775070,feetilx,feetilx,affiliate
1303869162,melliimon05,melliimon05,normal
401880826,starslight_24,StarsLight_24,affiliate
161871666,xavelhagod,xavelhagod,normal
1395209798,lpjoga666,LpJoga666,normal
1301771867,palm1to99,palm1to99,affiliate
504002144,cocoterosavage,cocoterosavage,normal
189822581,exorcismem,exorcismem,normal
582350491,senzer_1,senzer_1,affiliate
102610592,vitokng,Vitokng,partner
128202554,proudlyabnoxios,Proudlyabnoxios,normal
978007916,yanihomusic,Yanihomusic,normal
172390266,hiimsky,hiimsky,partner
135100321,gauthierlele,Gauthierlele,partner
1096496968,s0talent,s0talent,normal
1122531174,cl0ud_cat,Cl0ud_cat,normal
85456871,dacommoncold1,DACOMMONCOLD1,affiliate
731510799,amnesia_qqw,amnesia_qqw,affiliate
632518681,naaaciiiooo,naaaciiiooo,affiliate
528857117,djuzoma,DjUzoma,normal
952580132,simulajogos,SIMULAJOGOS,affiliate
190347077,cobble_gold,cobble_gold,affiliate
1313273686,theoriginaltrecone,theoriginaltrecone,normal
1256716125,rhantx77,RHANTX77,normal
225703775,dpinoty,dpinoty,affiliate
653883325,moka_instant,Moka_Instant,normal
1390639117,djpharaon_official,djpharaon_official,normal
87193640,mrripndip,MrRipNDip,affiliate
188348458,boomerjetson,boomerjetson,affiliate
754071409,mayconwp7,mayconwp7,affiliate
785086350,theavidanglerr,TheAvidAnglerr,normal
725923890,tvpublicammp,tvpublicammp,normal
1367029825,apheliosk,apheliosk,normal
141195330,aphenixmusic,AphenixMusic,affiliate
615675974,zb60m,zb60m,normal
469317444,tobzera,TobzERA,partner
48904100,onizeraa,Onizeraa,affiliate
1404647351,amikoko_eu,amikoko_eu,affiliate
1068611516,r3isas,R3iSas,affiliate
264779813,zrushzzz,zrushzzz,normal
886618181,aokiwmb,aokiwmb,affiliate
102283349,robbysmokez,RobbySmokez,affiliate
733099851,dandrick_yang,Dandrick_Yang,affiliate
204617602,aka_alyse,AKA_Alyse,affiliate
475772934,4chaiwat4,4chaiwat4,normal
795637584,its0slimey__,its0slimey__,normal
736196446,motopeep,motopeep,normal
652638052,1fn__,1fn__,affiliate
704067496,frederix_00k,Frederix_00k,affiliate
558430147,wojlol_,wojlol_,normal
224245761,sevn2g,sevN2G,affiliate
679639056,andrewgamerttv,AndrewGamerTTV,affiliate
596834321,enenra927,Enenra927,normal
522876767,sliickzttv,SliickzTTV,affiliate
120633293,jorgeslvhenriq,JorgeSLVHenriq,normal
149469190,raulr97,RaulR97,affiliate
29751300,goldenboy0015,Goldenboy0015,affiliate
1315616818,angelxvt,Angelxvt,affiliate
197474368,zflorida,zFlorida,affiliate
